Order_id,Customer_id,Order Date,Discount, Subtotal , Total ,Country,Device,Source,Month,Year
8070,6882,2025-01-09,$20 ,$312.74 ,$250.19 ,GB,Mobile,Referral,Jan,2025
8071,1038,2023-01-29,$10 ,$173.33 ,$156.00 ,IN,Tablet,Direct,Jan,2023
8072,12867,2025-02-14,$10 ,$76.48 ,$68.83 ,ES,Desktop,Email,Feb,2025
8073,2942,2024-03-15,$0 ,$30.71 ,$30.71 ,AU,Desktop,Organic,Mar,2024
8074,10302,2024-04-03,$0 ,$294.66 ,$294.66 ,FR,Tablet,Paid,Apr,2024
8075,6197,2021-09-16,$20 ,$69.88 ,$55.90 ,US,Desktop,Organic,Sep,2021
8076,19153,2022-02-17,$20 ,$320.57 ,$256.46 ,ES,Mobile,Referral,Feb,2022
8077,14403,2020-03-11,$5 ,$74.16 ,$70.45 ,AE,Mobile,Referral,Mar,2020
8078,12553,2020-12-05,$10 ,$95.60 ,$86.04 ,IN,Desktop,Organic,Dec,2020
8079,9190,2025-01-28,$0 ,$31.50 ,$31.50 ,BR,Desktop,Referral,Jan,2025
8080,16665,2021-05-15,$5 ,$49.57 ,$47.09 ,US,Mobile,Referral,May,2021
8081,10783,2023-06-25,$5 ,$54.63 ,$51.90 ,DE,Desktop,Paid,Jun,2023
8082,2296,2022-02-08,$5 ,$168.18 ,$159.77 ,NL,Mobile,Organic,Feb,2022
8083,1481,2024-08-01,$0 ,$25.45 ,$25.45 ,IN,Desktop,Paid,Aug,2024
8084,2923,2021-04-05,$20 ,$919.75 ,$735.80 ,JP,Mobile,Referral,Apr,2021
8085,2355,2023-03-01,$0 ,$68.05 ,$68.05 ,SE,Desktop,Social,Mar,2023
8086,11463,2021-06-30,$10 ,$87.53 ,$78.78 ,CA,Desktop,Paid,Jun,2021
8087,12935,2025-02-25,$0 ,$96.28 ,$96.28 ,SG,Tablet,Organic,Feb,2025
8088,16272,2020-07-14,$0 ,$111.09 ,$111.09 ,NL,Desktop,Direct,Jul,2020
8089,10475,2023-06-07,$5 ,$97.36 ,$92.49 ,US,Mobile,Direct,Jun,2023
8090,12295,2022-06-28,$0 ,$11.72 ,$11.72 ,DE,Mobile,Direct,Jun,2022
8091,6838,2022-06-10,$20 ,$21.61 ,$17.29 ,DE,Desktop,Referral,Jun,2022
8092,5415,2024-11-02,$0 ,$169.02 ,$169.02 ,MX,Mobile,Organic,Nov,2024
8093,10233,2021-02-21,$10 ,$31.86 ,$28.67 ,JP,Desktop,Organic,Feb,2021
8094,9158,2020-03-24,$10 ,$78.74 ,$70.87 ,US,Tablet,Paid,Mar,2020
8095,10085,2024-06-27,$0 ,$11.39 ,$11.39 ,CA,Mobile,Direct,Jun,2024
8096,13052,2024-07-28,$5 ,$4.96 ,$4.71 ,US,Mobile,Paid,Jul,2024
8097,1663,2021-10-11,$20 ,$169.32 ,$135.46 ,SE,Mobile,Referral,Oct,2021
8098,8795,2021-11-02,$10 ,$75.93 ,$68.34 ,DE,Mobile,Direct,Nov,2021
8099,16786,2022-08-10,$15 ,$49.97 ,$42.47 ,NL,Mobile,Paid,Aug,2022
8100,13497,2025-06-02,$5 ,$278.47 ,$264.55 ,ES,Mobile,Organic,Jun,2025
8101,6094,2023-02-06,$5 ,$115.93 ,$110.13 ,GB,Desktop,Organic,Feb,2023
8102,11132,2023-12-10,$5 ,$213.06 ,$202.41 ,MX,Desktop,Social,Dec,2023
8103,7253,2025-05-20,$20 ,$183.06 ,$146.45 ,BR,Mobile,Organic,May,2025
8104,11436,2021-09-15,$0 ,$73.63 ,$73.63 ,ES,Mobile,Email,Sep,2021
8105,9391,2025-09-19,$5 ,$258.47 ,$245.55 ,SG,Mobile,Organic,Sep,2025
8106,16951,2022-05-28,$15 ,$119.28 ,$101.39 ,BR,Mobile,Referral,May,2022
8107,6053,2025-04-24,$0 ,$12.97 ,$12.97 ,IN,Desktop,Referral,Apr,2025
8108,6900,2021-01-17,$0 ,$21.48 ,$21.48 ,US,Mobile,Organic,Jan,2021
8109,12980,2025-09-23,$5 ,$21.64 ,$20.56 ,AU,Desktop,Direct,Sep,2025
8110,16472,2020-02-19,$10 ,$112.97 ,$101.67 ,NL,Desktop,Direct,Feb,2020
8111,13283,2023-12-21,$0 ,$170.35 ,$170.35 ,CA,Mobile,Organic,Dec,2023
8112,10682,2024-07-15,$0 ,$17.19 ,$17.19 ,SG,Desktop,Direct,Jul,2024
8113,11205,2023-04-10,$0 ,$103.26 ,$103.26 ,JP,Desktop,Email,Apr,2023
8114,17364,2020-06-16,$10 ,$115.06 ,$103.55 ,DE,Mobile,Social,Jun,2020
8115,1762,2022-12-30,$0 ,$102.45 ,$102.45 ,MX,Mobile,Organic,Dec,2022
8116,4397,2020-09-22,$5 ,$56.08 ,$53.28 ,ES,Desktop,Social,Sep,2020
8117,5680,2021-06-22,$0 ,$39.27 ,$39.27 ,ZA,Desktop,Social,Jun,2021
8118,5916,2025-10-10,$20 ,$173.75 ,$139.00 ,IN,Desktop,Organic,Oct,2025
8119,15502,2023-08-02,$5 ,$288.94 ,$274.49 ,BR,Mobile,Direct,Aug,2023
8120,5242,2021-07-22,$0 ,$83.31 ,$83.31 ,BR,Mobile,Email,Jul,2021
8121,2480,2023-06-17,$15 ,$244.71 ,$208.00 ,GB,Desktop,Paid,Jun,2023
8122,12343,2023-06-20,$20 ,$168.73 ,$134.98 ,MX,Desktop,Organic,Jun,2023
8123,10704,2021-06-02,$5 ,$243.73 ,$231.54 ,US,Desktop,Direct,Jun,2021
8124,19640,2020-10-20,$20 ,$56.40 ,$45.12 ,DE,Desktop,Direct,Oct,2020
8125,18382,2023-02-08,$20 ,$70.59 ,$56.47 ,DE,Tablet,Organic,Feb,2023
8126,11201,2023-10-16,$0 ,$90.42 ,$90.42 ,US,Desktop,Direct,Oct,2023
8127,19692,2025-09-20,$0 ,$132.42 ,$132.42 ,AU,Mobile,Social,Sep,2025
8128,2630,2022-07-05,$0 ,$47.40 ,$47.40 ,US,Desktop,Direct,Jul,2022
8129,4180,2023-11-29,$0 ,$27.47 ,$27.47 ,GB,Tablet,Referral,Nov,2023
8130,18902,2021-05-23,$0 ,$28.65 ,$28.65 ,IN,Mobile,Social,May,2021
8131,10716,2020-04-01,$20 ,$75.05 ,$60.04 ,ES,Mobile,Direct,Apr,2020
8132,16588,2022-04-06,$15 ,$424.72 ,$361.01 ,US,Mobile,Paid,Apr,2022
8133,4425,2021-07-29,$0 ,$32.47 ,$32.47 ,US,Mobile,Organic,Jul,2021
8134,14893,2020-09-02,$5 ,$412.25 ,$391.64 ,AE,Desktop,Paid,Sep,2020
8135,152,2023-02-02,$0 ,$123.64 ,$123.64 ,ZA,Mobile,Referral,Feb,2023
8136,17585,2025-08-29,$15 ,$24.33 ,$20.68 ,SE,Mobile,Direct,Aug,2025
8137,18635,2022-10-18,$5 ,$73.63 ,$69.95 ,NL,Desktop,Paid,Oct,2022
8138,1936,2021-04-08,$20 ,$3.50 ,$2.80 ,SG,Mobile,Referral,Apr,2021
8139,1316,2020-06-16,$10 ,$123.13 ,$110.82 ,MX,Desktop,Organic,Jun,2020
8140,10291,2020-08-26,$0 ,$43.18 ,$43.18 ,ES,Desktop,Social,Aug,2020
8141,2746,2021-09-25,$0 ,$334.09 ,$334.09 ,JP,Desktop,Social,Sep,2021
8142,12409,2024-02-13,$0 ,$261.39 ,$261.39 ,DE,Mobile,Referral,Feb,2024
8143,5385,2021-04-23,$5 ,$70.59 ,$67.06 ,GB,Desktop,Organic,Apr,2021
8144,305,2020-08-19,$15 ,$85.67 ,$72.82 ,IN,Mobile,Social,Aug,2020
8145,10394,2025-05-18,$0 ,$49.46 ,$49.46 ,AU,Mobile,Paid,May,2025
8146,18523,2023-12-26,$0 ,$11.74 ,$11.74 ,MX,Desktop,Organic,Dec,2023
8147,6679,2021-05-01,$0 ,$516.28 ,$516.28 ,GB,Desktop,Organic,May,2021
8148,863,2024-12-03,$20 ,$65.48 ,$52.38 ,US,Mobile,Direct,Dec,2024
8149,7461,2023-09-24,$0 ,$109.28 ,$109.28 ,US,Mobile,Organic,Sep,2023
8150,1098,2022-12-26,$0 ,$22.41 ,$22.41 ,US,Desktop,Social,Dec,2022
8151,10395,2022-11-11,$0 ,$71.73 ,$71.73 ,AU,Tablet,Direct,Nov,2022
8152,1042,2025-03-11,$10 ,$150.17 ,$135.15 ,US,Mobile,Organic,Mar,2025
8153,19014,2022-07-09,$0 ,$109.22 ,$109.22 ,BR,Desktop,Organic,Jul,2022
8154,4164,2025-03-02,$10 ,$6.63 ,$5.97 ,GB,Mobile,Organic,Mar,2025
8155,14972,2025-02-16,$0 ,$97.68 ,$97.68 ,DE,Desktop,Organic,Feb,2025
8156,3901,2024-01-15,$0 ,$282.36 ,$282.36 ,MX,Desktop,Organic,Jan,2024
8157,11513,2022-07-18,$0 ,$212.40 ,$212.40 ,PL,Mobile,Direct,Jul,2022
8158,19531,2023-07-16,$0 ,$42.09 ,$42.09 ,ES,Mobile,Social,Jul,2023
8159,11920,2022-08-18,$0 ,$50.37 ,$50.37 ,US,Mobile,Direct,Aug,2022
8160,6433,2021-07-19,$10 ,$328.08 ,$295.27 ,FR,Mobile,Organic,Jul,2021
8161,4722,2024-11-20,$20 ,$117.40 ,$93.92 ,FR,Mobile,Paid,Nov,2024
8162,9941,2024-04-26,$10 ,$36.17 ,$32.55 ,BR,Desktop,Direct,Apr,2024
8163,4808,2020-10-25,$0 ,$141.18 ,$141.18 ,JP,Mobile,Organic,Oct,2020
8164,614,2022-01-09,$0 ,$184.12 ,$184.12 ,JP,Mobile,Organic,Jan,2022
8165,10895,2024-08-21,$0 ,$442.76 ,$442.76 ,US,Mobile,Referral,Aug,2024
8166,14438,2024-09-13,$5 ,$115.44 ,$109.67 ,US,Mobile,Email,Sep,2024
8167,2169,2021-09-11,$20 ,$371.48 ,$297.18 ,GB,Mobile,Direct,Sep,2021
8168,15863,2021-04-20,$0 ,$223.87 ,$223.87 ,MX,Mobile,Direct,Apr,2021
8169,8060,2025-07-20,$0 ,$62.27 ,$62.27 ,DE,Mobile,Direct,Jul,2025
8170,14407,2023-06-12,$10 ,$50.87 ,$45.78 ,NL,Desktop,Social,Jun,2023
8171,1973,2021-11-16,$5 ,$48.73 ,$46.29 ,US,Desktop,Direct,Nov,2021
8172,14426,2023-02-28,$0 ,$84.40 ,$84.40 ,US,Desktop,Social,Feb,2023
8173,806,2024-05-22,$10 ,$455.80 ,$410.22 ,MX,Desktop,Organic,May,2024
8174,4465,2025-05-02,$0 ,$22.89 ,$22.89 ,SE,Desktop,Email,May,2025
8175,3093,2021-05-27,$0 ,$68.16 ,$68.16 ,JP,Tablet,Social,May,2021
8176,7889,2020-03-03,$0 ,$152.02 ,$152.02 ,CA,Mobile,Social,Mar,2020
8177,18002,2024-09-29,$10 ,$179.06 ,$161.15 ,US,Desktop,Direct,Sep,2024
8178,6280,2023-05-01,$0 ,$32.18 ,$32.18 ,NL,Desktop,Organic,May,2023
8179,13563,2023-01-10,$10 ,$20.11 ,$18.10 ,ZA,Mobile,Organic,Jan,2023
8180,17809,2023-04-24,$5 ,$87.49 ,$83.12 ,IN,Mobile,Organic,Apr,2023
8181,10027,2020-02-04,$20 ,$47.42 ,$37.94 ,AU,Mobile,Paid,Feb,2020
8182,17544,2025-03-05,$15 ,$144.68 ,$122.98 ,IN,Desktop,Organic,Mar,2025
8183,10345,2021-02-05,$0 ,$371.36 ,$371.36 ,MX,Desktop,Direct,Feb,2021
8184,12355,2024-01-02,$5 ,$457.46 ,$434.59 ,GB,Mobile,Social,Jan,2024
8185,14980,2025-05-28,$0 ,$55.42 ,$55.42 ,CA,Desktop,Email,May,2025
8186,15598,2025-01-12,$20 ,$235.91 ,$188.73 ,FR,Mobile,Paid,Jan,2025
8187,662,2025-03-18,$15 ,$17.88 ,$15.20 ,IN,Desktop,Direct,Mar,2025
8188,14622,2021-06-16,$0 ,$77.26 ,$77.26 ,AU,Desktop,Social,Jun,2021
8189,18387,2023-07-15,$0 ,$6.40 ,$6.40 ,FR,Mobile,Organic,Jul,2023
8190,5030,2021-03-19,$0 ,$104.73 ,$104.73 ,IN,Desktop,Organic,Mar,2021
8191,18156,2024-11-07,$0 ,$97.06 ,$97.06 ,SE,Desktop,Organic,Nov,2024
8192,2723,2020-07-17,$0 ,$11.74 ,$11.74 ,GB,Tablet,Organic,Jul,2020
8193,13040,2024-06-17,$20 ,$38.10 ,$30.48 ,ZA,Desktop,Organic,Jun,2024
8194,19556,2024-01-25,$10 ,$24.63 ,$22.17 ,US,Mobile,Direct,Jan,2024
8195,8981,2023-06-01,$15 ,$28.23 ,$24.00 ,SG,Mobile,Organic,Jun,2023
8196,13890,2022-02-07,$0 ,$54.28 ,$54.28 ,DE,Mobile,Organic,Feb,2022
8197,13668,2022-11-05,$15 ,$269.02 ,$228.67 ,ES,Mobile,Organic,Nov,2022
8198,14786,2024-02-11,$10 ,$9.20 ,$8.28 ,DE,Desktop,Paid,Feb,2024
8199,9006,2021-01-30,$0 ,"$1,083.10 ","$1,083.10 ",PL,Desktop,Organic,Jan,2021
8200,3644,2024-08-16,$5 ,$358.95 ,$341.00 ,NL,Tablet,Paid,Aug,2024
8201,16469,2020-08-27,$0 ,$547.44 ,$547.44 ,IN,Mobile,Organic,Aug,2020
8202,79,2022-12-24,$5 ,$37.17 ,$35.31 ,US,Desktop,Email,Dec,2022
8203,12668,2024-07-21,$0 ,$34.22 ,$34.22 ,AU,Mobile,Social,Jul,2024
8204,5049,2023-04-11,$0 ,$107.15 ,$107.15 ,GB,Desktop,Organic,Apr,2023
8205,16296,2024-03-30,$0 ,$90.58 ,$90.58 ,US,Mobile,Direct,Mar,2024
8206,6828,2020-10-07,$5 ,"$1,169.48 ","$1,111.01 ",DE,Mobile,Direct,Oct,2020
8207,2997,2024-09-27,$15 ,$189.82 ,$161.35 ,GB,Mobile,Email,Sep,2024
8208,4838,2021-09-01,$10 ,$172.20 ,$154.98 ,JP,Mobile,Direct,Sep,2021
8209,6001,2020-02-03,$0 ,$400.37 ,$400.37 ,US,Mobile,Direct,Feb,2020
8210,9056,2025-09-19,$0 ,$219.03 ,$219.03 ,NL,Mobile,Organic,Sep,2025
8211,15429,2024-07-29,$0 ,$77.86 ,$77.86 ,AU,Mobile,Direct,Jul,2024
8212,12715,2021-06-28,$0 ,$31.31 ,$31.31 ,ES,Desktop,Direct,Jun,2021
8213,8319,2022-10-25,$0 ,$82.92 ,$82.92 ,IN,Desktop,Organic,Oct,2022
8214,8232,2021-02-09,$0 ,$10.34 ,$10.34 ,DE,Desktop,Direct,Feb,2021
8215,11609,2024-01-15,$0 ,$272.79 ,$272.79 ,GB,Mobile,Social,Jan,2024
8216,2636,2025-10-30,$20 ,$68.11 ,$54.49 ,DE,Desktop,Social,Oct,2025
8217,17953,2025-08-02,$0 ,$5.40 ,$5.40 ,ES,Mobile,Referral,Aug,2025
8218,7659,2022-05-25,$0 ,$119.52 ,$119.52 ,DE,Mobile,Organic,May,2022
8219,11687,2025-07-03,$5 ,$147.16 ,$139.80 ,US,Desktop,Organic,Jul,2025
8220,1380,2020-11-21,$0 ,$17.37 ,$17.37 ,AU,Desktop,Paid,Nov,2020
8221,7525,2021-12-06,$0 ,$40.08 ,$40.08 ,IN,Mobile,Social,Dec,2021
8222,17848,2021-12-08,$15 ,$8.38 ,$7.12 ,US,Mobile,Direct,Dec,2021
8223,17341,2020-12-07,$15 ,$38.18 ,$32.45 ,US,Mobile,Organic,Dec,2020
8224,5967,2025-07-31,$15 ,$117.47 ,$99.85 ,CA,Mobile,Direct,Jul,2025
8225,1530,2025-10-13,$10 ,$160.57 ,$144.51 ,US,Mobile,Direct,Oct,2025
8226,18432,2020-09-19,$20 ,$119.78 ,$95.82 ,AU,Tablet,Social,Sep,2020
8227,19586,2021-12-08,$20 ,$68.50 ,$54.80 ,CA,Desktop,Organic,Dec,2021
8228,18399,2022-03-09,$5 ,$425.39 ,$404.12 ,GB,Mobile,Organic,Mar,2022
8229,17001,2025-01-27,$5 ,$55.39 ,$52.62 ,GB,Mobile,Social,Jan,2025
8230,15500,2022-07-04,$0 ,$32.13 ,$32.13 ,GB,Mobile,Direct,Jul,2022
8231,3044,2022-07-16,$10 ,$225.64 ,$203.08 ,DE,Mobile,Direct,Jul,2022
8232,10350,2025-03-18,$0 ,$148.54 ,$148.54 ,US,Mobile,Organic,Mar,2025
8233,4483,2021-01-01,$5 ,$55.31 ,$52.54 ,IN,Desktop,Social,Jan,2021
8234,17553,2022-06-05,$15 ,$164.70 ,$139.99 ,CA,Tablet,Organic,Jun,2022
8235,2445,2021-10-26,$0 ,$199.84 ,$199.84 ,AU,Desktop,Referral,Oct,2021
8236,17808,2021-11-04,$15 ,$99.96 ,$84.97 ,GB,Mobile,Email,Nov,2021
8237,17099,2022-10-15,$5 ,$130.72 ,$124.18 ,BR,Desktop,Organic,Oct,2022
8238,10005,2025-07-01,$0 ,$6.96 ,$6.96 ,US,Desktop,Email,Jul,2025
8239,14693,2022-09-13,$0 ,$35.25 ,$35.25 ,CA,Mobile,Paid,Sep,2022
8240,17391,2023-01-12,$0 ,$242.56 ,$242.56 ,US,Desktop,Referral,Jan,2023
8241,17084,2022-08-20,$0 ,$844.92 ,$844.92 ,NL,Mobile,Paid,Aug,2022
8242,4172,2023-01-22,$15 ,$51.20 ,$43.52 ,MX,Tablet,Referral,Jan,2023
8243,6628,2023-08-20,$10 ,$32.05 ,$28.84 ,JP,Desktop,Organic,Aug,2023
8244,10765,2020-03-11,$15 ,$79.83 ,$67.86 ,BR,Desktop,Organic,Mar,2020
8245,10418,2021-09-30,$5 ,$102.48 ,$97.36 ,MX,Mobile,Organic,Sep,2021
8246,19232,2021-11-27,$0 ,$269.90 ,$269.90 ,ES,Mobile,Social,Nov,2021
8247,2431,2022-08-26,$5 ,$146.31 ,$138.99 ,ES,Mobile,Organic,Aug,2022
8248,5824,2021-12-31,$15 ,$131.84 ,$112.06 ,CA,Mobile,Organic,Dec,2021
8249,2727,2023-12-13,$0 ,$98.99 ,$98.99 ,FR,Desktop,Referral,Dec,2023
8250,18083,2024-08-04,$0 ,$75.91 ,$75.91 ,BR,Desktop,Social,Aug,2024
8251,1756,2025-04-08,$0 ,$185.13 ,$185.13 ,US,Desktop,Direct,Apr,2025
8252,14204,2021-08-19,$0 ,$65.48 ,$65.48 ,BR,Mobile,Paid,Aug,2021
8253,10156,2024-02-14,$0 ,$201.64 ,$201.64 ,JP,Mobile,Paid,Feb,2024
8254,15558,2023-07-17,$5 ,$85.68 ,$81.40 ,SG,Mobile,Direct,Jul,2023
8255,17927,2021-12-16,$10 ,$275.19 ,$247.67 ,AU,Mobile,Direct,Dec,2021
8256,7584,2025-04-09,$10 ,$140.57 ,$126.51 ,CA,Mobile,Email,Apr,2025
8257,5434,2022-06-14,$0 ,$52.42 ,$52.42 ,SG,Desktop,Direct,Jun,2022
8258,12125,2022-07-21,$20 ,$99.03 ,$79.22 ,MX,Tablet,Paid,Jul,2022
8259,4926,2020-12-21,$20 ,$27.05 ,$21.64 ,US,Mobile,Organic,Dec,2020
8260,19973,2022-12-05,$0 ,$145.88 ,$145.88 ,ES,Mobile,Social,Dec,2022
8261,18124,2023-11-14,$0 ,$265.48 ,$265.48 ,GB,Mobile,Referral,Nov,2023
8262,15371,2025-10-14,$0 ,$65.48 ,$65.48 ,US,Mobile,Social,Oct,2025
8263,3802,2022-10-05,$0 ,$152.21 ,$152.21 ,IN,Mobile,Organic,Oct,2022
8264,2230,2022-05-18,$5 ,$494.34 ,$469.62 ,CA,Mobile,Organic,May,2022
8265,7400,2021-01-24,$20 ,$90.58 ,$72.46 ,ES,Mobile,Organic,Jan,2021
8266,10678,2024-11-14,$0 ,$59.77 ,$59.77 ,MX,Mobile,Email,Nov,2024
8267,14095,2022-12-12,$15 ,$16.49 ,$14.02 ,US,Mobile,Social,Dec,2022
8268,2869,2024-09-07,$5 ,$92.51 ,$87.88 ,GB,Mobile,Organic,Sep,2024
8269,19799,2021-01-01,$15 ,$58.99 ,$50.14 ,IN,Mobile,Email,Jan,2021
8270,11908,2023-12-01,$20 ,$109.91 ,$87.93 ,MX,Mobile,Organic,Dec,2023
8271,17042,2023-06-02,$5 ,$78.54 ,$74.61 ,SG,Mobile,Direct,Jun,2023
8272,204,2025-06-21,$0 ,$123.35 ,$123.35 ,US,Desktop,Email,Jun,2025
8273,6519,2025-04-19,$0 ,$80.11 ,$80.11 ,AE,Mobile,Direct,Apr,2025
8274,6166,2022-02-01,$10 ,$608.05 ,$547.25 ,US,Desktop,Organic,Feb,2022
8275,3445,2020-06-06,$15 ,$169.54 ,$144.11 ,PL,Mobile,Social,Jun,2020
8276,16798,2025-09-24,$0 ,$82.43 ,$82.43 ,ZA,Mobile,Organic,Sep,2025
8277,7389,2023-11-20,$5 ,$184.55 ,$175.32 ,BR,Mobile,Social,Nov,2023
8278,15799,2023-12-12,$20 ,$241.26 ,$193.01 ,AE,Mobile,Direct,Dec,2023
8279,9243,2023-01-18,$0 ,$77.72 ,$77.72 ,GB,Desktop,Social,Jan,2023
8280,2697,2025-07-02,$15 ,$22.06 ,$18.75 ,CA,Mobile,Organic,Jul,2025
8281,18897,2023-08-14,$15 ,$29.57 ,$25.13 ,NL,Mobile,Organic,Aug,2023
8282,16786,2024-05-03,$0 ,$197.31 ,$197.31 ,NL,Desktop,Organic,May,2024
8283,6545,2023-08-15,$5 ,$53.18 ,$50.52 ,JP,Desktop,Paid,Aug,2023
8284,18403,2024-09-22,$10 ,$58.99 ,$53.09 ,PL,Mobile,Organic,Sep,2024
8285,14831,2022-10-03,$0 ,$19.89 ,$19.89 ,SG,Desktop,Direct,Oct,2022
8286,7975,2022-11-10,$5 ,$30.12 ,$28.61 ,FR,Mobile,Organic,Nov,2022
8287,769,2023-06-08,$0 ,$762.78 ,$762.78 ,CA,Desktop,Social,Jun,2023
8288,6524,2023-11-17,$0 ,$83.07 ,$83.07 ,ZA,Desktop,Organic,Nov,2023
8289,10127,2024-09-15,$15 ,$12.17 ,$10.34 ,SE,Desktop,Social,Sep,2024
8290,2518,2022-10-05,$0 ,$256.76 ,$256.76 ,GB,Desktop,Direct,Oct,2022
8291,13258,2021-04-23,$0 ,$179.77 ,$179.77 ,SG,Desktop,Paid,Apr,2021
8292,4204,2020-01-22,$0 ,$30.13 ,$30.13 ,PL,Mobile,Organic,Jan,2020
8293,7069,2021-08-19,$0 ,$83.06 ,$83.06 ,IN,Mobile,Organic,Aug,2021
8294,10571,2021-04-27,$10 ,$144.72 ,$130.25 ,NL,Mobile,Social,Apr,2021
8295,19627,2025-04-06,$0 ,$44.18 ,$44.18 ,BR,Desktop,Email,Apr,2025
8296,1021,2024-01-30,$5 ,$332.71 ,$316.07 ,US,Mobile,Direct,Jan,2024
8297,3767,2025-10-25,$15 ,$7.41 ,$6.30 ,DE,Mobile,Referral,Oct,2025
8298,11310,2024-03-12,$5 ,$23.31 ,$22.14 ,SE,Desktop,Direct,Mar,2024
8299,17191,2024-10-12,$0 ,$162.22 ,$162.22 ,JP,Desktop,Organic,Oct,2024
8300,16232,2023-11-01,$10 ,$489.42 ,$440.48 ,MX,Mobile,Organic,Nov,2023
8301,9660,2022-09-26,$0 ,$377.91 ,$377.91 ,AE,Desktop,Referral,Sep,2022
8302,1493,2024-05-01,$10 ,$7.90 ,$7.11 ,DE,Tablet,Paid,May,2024
8303,14073,2020-04-10,$0 ,$105.12 ,$105.12 ,SG,Desktop,Social,Apr,2020
8304,6642,2020-03-10,$0 ,$145.99 ,$145.99 ,GB,Mobile,Paid,Mar,2020
8305,10889,2021-06-14,$10 ,$165.42 ,$148.88 ,BR,Mobile,Referral,Jun,2021
8306,12463,2020-10-08,$5 ,$138.36 ,$131.44 ,IN,Mobile,Direct,Oct,2020
8307,17286,2024-05-05,$20 ,$560.04 ,$448.03 ,DE,Mobile,Direct,May,2024
8308,8027,2020-11-24,$0 ,$29.12 ,$29.12 ,US,Mobile,Direct,Nov,2020
8309,18410,2021-03-15,$0 ,$237.85 ,$237.85 ,IN,Mobile,Direct,Mar,2021
8310,17829,2024-06-18,$15 ,$106.80 ,$90.78 ,CA,Mobile,Organic,Jun,2024
8311,18592,2025-07-04,$15 ,$74.12 ,$63.00 ,AE,Desktop,Direct,Jul,2025
8312,9366,2025-09-25,$0 ,$74.80 ,$74.80 ,BR,Mobile,Referral,Sep,2025
8313,1189,2022-12-09,$15 ,$471.10 ,$400.44 ,NL,Mobile,Direct,Dec,2022
8314,6862,2025-05-07,$20 ,$216.80 ,$173.44 ,JP,Desktop,Direct,May,2025
8315,634,2025-07-14,$20 ,$409.37 ,$327.50 ,US,Desktop,Organic,Jul,2025
8316,19507,2023-03-02,$0 ,$68.83 ,$68.83 ,US,Mobile,Paid,Mar,2023
8317,172,2020-08-28,$10 ,$204.34 ,$183.91 ,MX,Mobile,Referral,Aug,2020
8318,16657,2025-09-07,$5 ,$224.80 ,$213.56 ,SG,Mobile,Referral,Sep,2025
8319,15825,2020-07-21,$5 ,$104.23 ,$99.02 ,MX,Mobile,Paid,Jul,2020
8320,17195,2022-08-04,$20 ,$31.63 ,$25.30 ,SG,Mobile,Paid,Aug,2022
8321,3,2020-07-04,$15 ,$78.50 ,$66.72 ,BR,Desktop,Email,Jul,2020
8322,18176,2021-11-18,$10 ,$11.72 ,$10.55 ,AE,Mobile,Referral,Nov,2021
8323,1896,2021-11-19,$10 ,$82.00 ,$73.80 ,IN,Mobile,Direct,Nov,2021
8324,13043,2020-01-23,$0 ,$50.15 ,$50.15 ,US,Mobile,Direct,Jan,2020
8325,10132,2022-01-04,$10 ,$371.19 ,$334.07 ,FR,Desktop,Organic,Jan,2022
8326,9024,2025-09-15,$15 ,$132.06 ,$112.25 ,IN,Tablet,Social,Sep,2025
8327,13890,2020-06-02,$0 ,$163.18 ,$163.18 ,DE,Tablet,Paid,Jun,2020
8328,12982,2021-09-20,$0 ,$45.33 ,$45.33 ,US,Mobile,Social,Sep,2021
8329,17020,2024-12-15,$0 ,$75.05 ,$75.05 ,NL,Mobile,Email,Dec,2024
8330,3738,2021-09-09,$20 ,$114.13 ,$91.30 ,NL,Mobile,Organic,Sep,2021
8331,13457,2022-08-25,$0 ,$641.70 ,$641.70 ,AU,Mobile,Paid,Aug,2022
8332,18067,2021-08-17,$5 ,$6.54 ,$6.21 ,DE,Mobile,Direct,Aug,2021
8333,12657,2024-10-16,$5 ,$44.40 ,$42.18 ,IN,Mobile,Direct,Oct,2024
8334,458,2022-04-21,$0 ,$20.02 ,$20.02 ,NL,Mobile,Organic,Apr,2022
8335,16250,2020-09-18,$20 ,$153.53 ,$122.82 ,US,Mobile,Email,Sep,2020
8336,9793,2022-04-07,$20 ,$26.38 ,$21.10 ,MX,Mobile,Organic,Apr,2022
8337,4774,2025-05-21,$0 ,$71.16 ,$71.16 ,GB,Desktop,Social,May,2025
8338,6249,2023-02-24,$10 ,$43.12 ,$38.81 ,US,Mobile,Organic,Feb,2023
8339,14270,2022-04-15,$5 ,$186.66 ,$177.33 ,SG,Mobile,Referral,Apr,2022
8340,5631,2023-06-25,$5 ,$81.79 ,$77.70 ,PL,Desktop,Paid,Jun,2023
8341,7165,2021-04-25,$15 ,$47.84 ,$40.66 ,US,Desktop,Direct,Apr,2021
8342,11029,2024-05-03,$5 ,$43.23 ,$41.07 ,US,Desktop,Direct,May,2024
8343,17599,2024-09-04,$15 ,$48.39 ,$41.13 ,GB,Mobile,Organic,Sep,2024
8344,8689,2025-06-18,$20 ,$53.60 ,$42.88 ,SG,Mobile,Paid,Jun,2025
8345,17727,2024-03-15,$10 ,$189.14 ,$170.23 ,BR,Mobile,Organic,Mar,2024
